Species	alien-11-0-0	alien-11-2-0	alien-11-7-0	alien-12-7-0	alien-13-7-0	alien-11-60-0	alien-11-376-0	alien-11-377-0	alien-11-378-0	alien-11-380-0	alien-11-392-1	alien-11-392-2	alien-11-392-3	alien-13-392-1	alien-13-392-2	alien-13-392-3	alien-11-600-0	alien-11-630-0	alien-11-632-0	alien-11-637-0	alien-11-773-0	bugkiller-11-0-0	bugkiller-11-2-0	bugkiller-11-7-0	bugkiller-12-7-0	bugkiller-13-7-0	bugkiller-11-60-0	bugkiller-11-392-1	bugkiller-11-392-2	bugkiller-11-392-3	bugkiller-13-392-1	bugkiller-13-392-2	bugkiller-13-392-3	bugkiller-11-600-0	bugkiller-11-773-0	peacemaker-11-0-0	peacemaker-11-2-0	peacemaker-11-7-0	peacemaker-12-7-0	peacemaker-13-7-0	peacemaker-11-60-0	peacemaker-11-392-1	peacemaker-11-392-2	peacemaker-11-392-3	peacemaker-13-392-1	peacemaker-13-392-2	peacemaker-13-392-3	peacemaker-11-600-0	peacemaker-11-773-0	scavenger-11-0-0	scavenger-11-2-0	scavenger-11-7-0	scavenger-12-7-0	scavenger-13-7-0	scavenger-11-60-0	scavenger-11-392-0	halbarad-11-0-0	halbarad-11-2-0	halbarad-11-7-0	halbarad-12-7-0	halbarad-13-7-0	halbarad-11-392-0	tigress-11-0-0	tigress-11-2-0	tigress-11-7-0	tigress-11-60-0	daisy-11-0-0	daisy-11-2-0	daisy-11-7-0	daisy-11-60-0
motu_linkage_group_190	0.00380520458179351	0.00389089711453203	0.008869274986745	0.00934029773000797	0.0105218829902417	0.00195835274101311	0.000204356275704188	0	8.2218537016955e-05	7.39452472433203e-05	0.0598110328194051	0.051615252197985	0.0592107512795818	0.0460019239442654	0.0462325530257489	0.0522226821850022	0.0108899521090652	0.0105492929746325	0.00203309088193347	0.021675107197494	0.000986725247580557	0	7.71373521977928e-05	0	0	0	0	0	0.000198720421855067	0	0	0	0	0.055606941369701	0	0.00724603708391832	0.002857367286132	0.00492706809232	0.00796921847251668	0.00912015491552658	0.00279380278871853	0.0087477480525231	0.00954311758956312	0.0129236912930493	0.00937134334511592	0.0108274593821282	0.0126936339006914	0.000740886282863856	0.00259927576089629	5.15930976716326e-05	0	0.000195452207264892	0.000236179608172662	0.000138436452559311	0.000429754029589493	0.000157198993402446	0	0	0	0	0	0	8.48898008297445e-05	0	0	0	0.00824227032173452	0.0232712683353401	0.0358147298023252	0.00447939268977854
motu_linkage_group_191	0	0	0	0	0	0	0	0.000125578408168098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61774818251445e-05	0	0	0	0	0	0	5.32908033248132e-05	0.000133387306495511	0.00141871205212171	0.00133718375612726	0.0016697248789007	0	0	0	0	0	0	0	0	0
motu_linkage_group_192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919878895133365	0	3.72669828958383e-05	0	0	0	0	0	0	0	0	0.000134830192316786	0	0	0	4.00752775053577e-05	0	0	0	0	0	0	0	0.000305866123077062	0	0	0	0	0.000781040124752099	0	2.27270008447549e-05	0	0	0	0	0	0.000160064767794613	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_194	0	0	0	0	0	0	0	0	8.2218537016955e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225005224716243	0.0204990199262644	0.00843678107486759	0.0199434267494662
motu_linkage_group_195	0	0	0	0	0	0	0	0	0	0	0	0.000309753463880686	0	0	0	0	0	0	0	0	0	0	0	3.72669828958383e-05	0	0	0	0	0	0	0	0	0	0.000220295306907935	0	2.66496398820093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00309086659283917	0.00228892617946297	0.00274444297609167	0.0030895415010521	0.00282024202160612	0.000892390000538128	0	0	0	0	0.00482779414899776	0.0123384577079991	0.0166002579740705	0.0082835000494397
motu_linkage_group_205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136685789427033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047583786292114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000412674368405058
motu_linkage_group_206	0.000631911230189536	0.000678899496531856	0.00833856587602408	0.00942214042643739	0.00984620651600561	0.00246210907310651	0.000145968768360134	0.000125578408168098	9.8662244420346e-05	0	0	0.00046463019582103	9.18053077393665e-05	6.11463449230922e-05	0.000182629085624131	0	0.013783785536649	0.00522926567703489	0.00134659266205983	0.0157747286591041	0.00587132165951661	0.00559513967142974	0.00628412295904686	0.00197887679176901	0.00234762588539168	0.00215114959927161	0.00103541525088335	0.00251551851800386	0.00356703157229845	0.00198402037023528	0.00230048901656704	0.00430796018525977	0.00178874721806936	0.0188616841774574	0.0583620809661839	0.00348843786055501	0.00147477021219716	0.00587150609378905	0.00525307584484936	0.00659448081796833	0.00862263152687696	0.00686600425402353	0.00654385206141471	0.003544832707611	0.00773742624893652	0.0082445730791396	0.00493429227568228	0.00230415633970659	0.00664536528505539	0.0194371042428144	0.00465974768462663	0.000854535231762785	0.000728782790932786	0.00101058610368297	0.00194573674814141	0.00344422994544758	0.000255795855959103	0.000311237048489525	0.000488900770604309	0.000667243910567535	0.000758582731454127	0.000249969187825806	0.0152914827894647	0.0202505566625179	0.0178341773150055	0.0184718354770068	0.01039976900231	0.00417789548973388	0.00645235510373676	0.00212339720470239
motu_linkage_group_209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000350797044547555	0	0	0	0	0	0
motu_linkage_group_212	0.000247269611813297	0.000156428455422087	0.00248870408739581	0.00238366853350696	0.00290274169523777	0.000818604039651782	0	0	0	0	0	0	0	0	0	6.62136201153825e-05	5.85796240401572e-05	0	0	0	0	9.48328757869448e-05	6.8566535286927e-05	0	0	0	0	0	0	0	0	0	0.000419471709430001	0.000297398664325713	0	4.44160664700154e-05	0	0	0	0	0	0	0	0	0.000377399329280569	0	0	0	0	0.000450844299653651	0	2.27270008447549e-05	0	0	0	0	0	0.000160064767794613	0	0	0	0	0	0.000318906404134141	0	0	0	0	0	0
motu_linkage_group_217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85796240401572e-05	0	0	0	6.12872824584197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.84518894747641e-05	0	0	0	0	0	0	0	0	0	0.000192399658064604	0	0	0	0	0.010369418892034	0.00212852672013809	0.0165929833167556	0.00142719963224337	0.00101058610368297	0.0125305446580307	0	0	0	0	0	0	0	0	0	0	0	0.0243203257065444	0.0274686867011943	0.0294693198108051	0.0366454839143691
motu_linkage_group_218	0	0	0	0	0	0	0.000170296896420157	0.000439524428588343	0.000452201953593253	0	0	0.000137668206169194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198265776217142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_225	0	0	0	0	0	0	0.000145968768360134	0.000156973010210123	0	0	0	0	0	0	0	0	0	0	0	0	0.0510400488313719	0.000252887668765186	5.14249014651952e-05	0.000182194138601876	0.000128990433263279	0.000148971578896926	0	8.73443929862453e-05	0.000574081218692416	0.000134055430421302	0.000212352832298496	0.000543757189507545	0	0.00047583786292114	0.000479163226323349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033654574481188	0	0	0	0	0	0	0.000126565657896431	0.000222312177492518	7.49847807675321e-05	0	5.90008791130988e-05	0	0.0221788752967846	0.040054644359248	0.00918730346530585	0.0178000037885246	0	0	0.000135803317100484	0
motu_linkage_group_226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45339657916765e-05	0	0	0	0	0	0	0	0	0.000269660384633572	0.000226589458533876	0	0	0	0	0	0	0	0	0	0	0.000177599684367326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0672666781774896	0.0399749177582145	0.00177010279894213	0.0199498651916678	0.0684583711775628	0.0304264024334124	0.0389636692175927	0.0436159291552473
motu_linkage_group_233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165957532627153	0	0	0	0	0	0	0	0	0	0	0	0.000302119278045168	0	0	0	0	0	0	0	0	0	0	0	0.000103315452119544	0	0	0	7.40823966567032e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0137691256945846	0.0134472200409896	0.0036985923773373	0.00510592083246513	0	0	0.000118827902462924	0
motu_linkage_group_234	0	0	0	0	6.66785994311892e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59004743437574e-05	0	0.000119177263117541	0	0	0	0	7.0784277432832e-05	0	8.98867948778574e-05	0	0	0.0136179659797067	0.00835346895556122	0.0138556439310171	0.0197441478982552	0.0195235746337372	0.015969460559272	0.0140287709708929	0.0138808983120918	0.0141603491291984	0.0152406840251517	0.0140164630042181	0.0105621214411768	0.0105782097053339	0.00893033322841528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159529944225972	0.0141204668941617	0.0203030965090069	0.0133423416028405	0	0	0	0
motu_linkage_group_238	0.00182704768728714	0.00185419862493647	0.00237612942754592	0.00140155617635388	0.00212926994183598	0.00196464969516428	0.000437906305080403	0	8.2218537016955e-05	0	0	0	0	0	0	0	0.000260353884622921	0.00247849040767341	0	0.00377406142650608	0.00115220091021829	0	0	3.72669828958383e-05	0	0	0	0	0	0	0	0	0	0.000247832220271427	0	0.00134847177802967	0.000380715136300898	0.000417251709643732	0.000238012498300744	0.000172224623086141	0.00112278416626679	0.00243480111562131	0.00270181770717501	0.00309211913290405	0.00107743808516178	0.00144641632967362	0.00280596117804756	0.00458608609092727	0.000449011167909148	0.000148164793313406	0	0	0	0	0	0.0120382989147593	0.00418332806099784	0.0014886023404899	0.00532991821695618	0.00441594151721059	0.00431296426316752	0.00312044869469215	0.0108149606257095	0.0126446389239187	0.017207592253433	0.0114635701792603	0	0	0.000118827902462924	0
motu_linkage_group_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026575533677845	0	0	0	0	0	0
motu_linkage_group_240	0	0	0	0	0	0	0.000316265664780291	0	0	0	0	0	0	0	0	0	0.0378014313931134	0.0177124793359647	0	0	0	0	0	0.000121117694411474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38388999676766e-05	0	0.00446576931861935	0.00114446308973148	0.0254768291135767	0.0115601692465195	0.00967024408663689	0	0	0	0	0	0	0	0	0
motu_linkage_group_241	0.00141951073448374	0.00173114157333776	0.00626699110860778	0.00358701192944583	0.00321724242255488	0.00484865469639901	0.000145968768360134	0	0.000205546342542388	0	0	0.000258127886567239	0	5.35030518077057e-05	0	6.62136201153825e-05	0.014549714120974	0.0109350298620239	0.000228832739957879	0.0132516201773388	0.00417629053323803	0.00621155336404489	0.0212513405304919	0.00243632900681543	0.0027370157558052	0.00461811894580471	0.00373899951707875	0.00442180989492867	0.00457056970266654	0.00293246254046599	0.00453904179038035	0.0057006802125791	0.00383516991478858	0.00323834101154665	0.00291409472335424	0.0179085580007102	0.016500995512831	0.0257065780095626	0.0179349417837208	0.0269703759752896	0.0247363386630651	0.0050668818230208	0.00421384413045644	0.00730320955423471	0.00452139196451818	0.0057081787296048	0.00990198885110321	0.0159660993957161	0.0222135802790609	0.00683013239175997	0.00386257744581043	0.00534652694872859	0.0130953157745735	0.0103481248288085	0.0060487033692222	0.0149928539957583	0.00671464121892646	0.00507633977862916	0.00787040258936017	0.00491738542575831	0.00424806329614311	0.00226305438044963	0.00485994109750288	0.007767648843553	0.00923233926660637	0.00449950433470351	0.00462767832935019	0.00224513075382896	0.000118827902462924	0.00150063406692748
motu_linkage_group_243	0	0	0	0	0	0	0	0.000766028289825398	0.00016443707403391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0.000101169021424708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000813211330542058	0	0	0	0	0	0
motu_linkage_group_246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62136201153825e-05	0	0	0	0	0	0.00046468109135603	0	0.000186334914479191	0	0	0	0	0	0	0	0	0.000500797857176634	0	6.84518894747641e-05	0	0	0	0	0	0	0	0	0	0.000628998882134281	0	0	0	0	7.93739964178962e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_251	0	0	0	0	0	0	0	0.000200925453068957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198265776217142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198265776217142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_253	0	0	0	0	0	0	0	0	0	7.39452472433203e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.71373521977928e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87998421836632e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_254	0	0	0	0	0	0	0	0	0	0	0	0	7.34442461914932e-05	0	0	6.62136201153825e-05	0	0	0	0	0	0	0	0	0	0	0	0.00124902481970331	0.00656770994230997	0.000630060522980121	0.0079207606447339	0.0572804347759948	0.00370333594896773	0.00189013373327009	0	0.0148918187660668	0.00794692752931243	0.0195983377870984	0.00842844258688517	0.00451486849420318	0.0207715070759356	0	0	0	0	0	0	0	0	3.17495985671585e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_258	0.0165808011921472	0.010548492177296	0.0271023493588613	0.0240208314020358	0.0264313968145234	0.00773895665178492	0.000340593792840313	0.000125578408168098	0.00016443707403391	0	0	0.000490442984477753	0	0.000107006103615411	0	6.62136201153825e-05	0.000136685789427033	0	0	0	0.000551585542125777	0.00018966575157389	0	3.72669828958383e-05	6.77199774632214e-05	9.93143859312841e-05	9.58717824891987e-05	0	0.000158976337484054	0	0	0	0	0.000413053700452379	0	2.66496398820093e-05	0	0.000162403360040974	0.000358418820970532	0	0	0.00057329112140668	0	0	0.000147999736972772	0.000309946356358632	0.000127254475194901	0	6.65201730235775e-05	0.000500938110726279	0	7.79211457534454e-05	0.000185569692135663	0	6.76777999353533e-05	0	0.011137777894886	0.0101080900862298	0.0136322331435373	0.0157550440943704	0.0160305388550289	0.00181977568737187	0	0.000199316502583838	0	0	0	0	0	0
motu_linkage_group_260	0	0	0	0	0	0	0.000145968768360134	0.00041859469389366	8.2218537016955e-05	0	0	0	0	0	0	0	0.000165975601447112	0.000244358209207238	0	0.000103849431593839	0.0112707312441034	0.000126443834382593	0	0	0	0	0	0	9.93602109275335e-05	0	0	0	0	0.000132177184144761	0	0	0.00018033874877411	0	0	0	0	6.74460142831388e-05	0	0	5.91998947891088e-05	0	0	0	0	4.76243978507377e-05	0	0	0	0	0	0.00163958550118751	0	0	0	0	0	0	0.00254103470483702	0.0024874699522463	0.000571758868684848	0.000268732675392901	0	0	0	0
motu_linkage_group_265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48328757869448e-05	0	3.72669828958383e-05	0	0	0	0	0	0	0	0	0	0.000264354368289522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188294171747673	0.00176071244574074	0.0017471453918835	0.00375633608912094	0.00283204219742874	0.00173034226683864	0	0	0	0	0	0	0	0
motu_linkage_group_267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00342703270016376	0.000673246853172075	0.00352454097134496	0.000589326042528293	0	0	0	0
motu_linkage_group_268	0.0135723542484187	0.0160234881170691	0.00479246409075251	0.00129413763729026	0.0004934216357908	0.00166239589590823	0	0	0	0	0	0.000172085257711492	0	0	0	0	0.0230686559470139	0.0293997833991908	0.000915330959831518	0.0310648266374369	0.0161798425690228	0.000149023090522342	0	0	0	0	0	0	0.000298080632782601	0	0	0	0	0.00018882454877823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107948635128339	0	0	0	0	0	0	0	0	0	0	0	0	0.00966611865448025	0.0139999911414888	0.0125865274243363	0	0	0	0	0
motu_linkage_group_270	0.00326749129896142	0.00557928157672109	0.00619160629174402	0.00392406499844647	0.0020384600397535	0.000827599688439164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126443834382593	0.000653830890057482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154973178179316	0	0	0	0.000152398073122361	0	0	0	0	0	0	0	0.00012004857584596	0	0	0	0	0.00722776018493254	0.00794988107448679	0.0115358785443068	0.0132345791264925	0	0	0	0
motu_linkage_group_273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021479195481391	0	0	0	0	0	0	0	0	0.000119177263117541	0	0	0	0	0	0	0	0.000211483494631618	0	0.0142282427330047	0.00743797150499439	0.0175620495035077	0.0269934174543432	0.0224718688202796	0.0129251755390165	0.00619828871262046	0.00825417703201173	0.00391212862671286	0.00562399000496534	0.00715976083188439	0.00664268360517382	0.00546774076753526	0.00930949821464967	0	0	2.27270008447549e-05	0	0	0	0	0	0	0	0	0	5.83261438260215e-05	0	0	0	0	0	0	0	0
motu_linkage_group_274	0.00111958185348798	0.000423399686009115	0.0030716800044756	0.00385683706923659	0.00404072312553007	0.00123420301362884	0.000145968768360134	0.000251156816336196	8.2218537016955e-05	0	6.50473440124036e-05	0	0	5.35030518077057e-05	0	0	0.00250720790891873	0.0014382226027626	0.000110015740364365	0.000563383166396574	0.000183861847375259	0.000545289035774933	0.000308549408791171	0.00131179779793351	0.00108803430457576	0.0012454023995783	0.000987479359638747	0.000812302854772081	0.0016394434803043	0.000656871609064382	0.00102637202277606	0.00201599439722797	0.00112358493597322	0.00202231091741485	0.00125951476633566	0.000543652653592989	0.000881656105117869	0.00126674620831959	0.001786493810775	0.00208564018557316	0.000749984736061018	0.00157149213279713	0.00114021664706468	0.0020243984378405	0.0026639952655099	0.00274819102637987	0.00277732892112871	0.000807566048321603	0.00228496794335989	0.0216754509417991	0.00362424819915404	0.0160634441970728	0.0200567097254627	0.0202255657189153	0.00815855878220684	0.00521586260109315	0.000879298254859418	0.000391269432386832	0.00179363595595937	0.000975928467173525	0.000660809846066706	0.000443278693077763	0.00876062744562964	0.00538951822986697	0.0107459338059673	0.00147802971466096	0.00157591207972466	0.000362567699376105	0.00020200743418697	0.00084035507747939
motu_linkage_group_277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102514342070275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226521938997079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_28	0	0	0	0	0	0	0	0	8.2218537016955e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_281	0.0326601945603396	0.0407704697648432	0.0163032230604039	0.022967106685507	0.0255601297819559	0.00787119268895944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00312948490096918	0	0.00279502371718787	0.00268622577270778	0.00145992147318988	0.00536881981939513	0.000655082947396839	0	0.000402166291263907	0	0.00252583984803505	0	0.00396531552434284	0.00547615115798113	0.0140043857579959	0.013725782545585	0.0234360541105282	0.036429912975208	0.0289638759875117	0.0151751297471995	0.0153102452422725	0.0317277675704956	0.0305368118788177	0.0190031662273039	0.0272752793595596	0.029872988052003	0.0333769270430167	0.0067850576484049	0.0152080577136689	0	0	0	0	0	0	0	0	0	0.00350471548984968	0	0	0.0132428089294401	0.0225626280924904	0.0178576742548144	0.0234787495343272	0	0	0	0
motu_linkage_group_282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000398633005167676	0	0	0	0	0	0
motu_linkage_group_284	0.014238608480249	0.0121033910241916	0.0141924481882184	0.0140871741229145	0.0145181537161509	0.0061710150681442	0	0	0	0	0	0	0	5.35030518077057e-05	0.000136971814218099	0	0	0	0	0	0	0.00566152268448061	0.00407285219604346	0.00924593845645747	0.00638825120736389	0.00486243233519567	0.00495657115469158	0.00298717824012959	0.0154803208625097	0.00176953168156119	0.00251992027660882	0.0145422890510018	0.00164492834626479	0.0155572545738384	0.0156275663670887	3.55328531760123e-05	0	0	5.60029407766456e-05	0	0	0	0	0	0	0.00016530472339127	0	0	0	5.82075973731239e-05	0	0	0	0	0	0	0.00520651148483425	0.00533015676756062	0.0105908504356062	0.0115925204664259	0.00910383564715114	0.000274132875982301	0.0144256068210013	0.0142870069052095	0.0122810672068198	0.0127506582561421	0	0	0.000118827902462924	7.50317033463741e-05
motu_linkage_group_286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12872824584197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96869982089481e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00189693120707598	0.00110629631348093	0.0020200743418697	0.000375158516731871
motu_linkage_group_288	0.00787828457638477	0.00300029777499562	0.008869274986745	0.00225067415180915	0.00360064436928422	0.00615842115984187	0.000291937536720268	0	0.000102773171271194	0	0.00316780565340405	0.00241607701826935	0.00567968837214214	0.00311387761520847	0.00408176006369934	0.00470116702819216	0.00601612738892414	0.0364093731718785	0.000518296376827676	0.00491294352631851	0.179522707777203	0.000132766026101723	0.000342832676434635	0	0	0	0	0.000300852909174845	0.00450101755501727	0.000160866516505563	0.000165163314009941	0.00248841999843453	0	0.000587454151754494	0	0	0	0	5.60029407766456e-05	0	0	0.000101169021424708	0	0	0.000177599684367326	0.00017219242019924	0.000143161284594263	0	0.00182098973652043	6.3499197134317e-05	0	2.27270008447549e-05	0	0	0	0	0	0	0	0	0	0.000116652287652043	0.00206160944872237	0.00400227537188346	0.00303719703456639	0.00238873489238135	0.000187608580919602	0	0	0
motu_linkage_group_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000597447117457752	0	8.69562934236226e-05	0	0	0	0	0	0	0	0	0	0.000198265776217142	0	0	0	0.000174895926197972	0	0	0	0	0	0	0	0	0	0	0	8.99571959402824e-05	0	0	0	0	0	0	0	0	0.0157468039611817	0.0126223676334432	0.0116172730973692	0.000103690922357371	0	0	0	0	0	0	0	0
motu_linkage_group_290	0.00197128829417823	0.00276669794823197	0.0021308774900158	0.00247062639846323	0.00273826781664084	0.00557910137793445	0.000145968768360134	0	0	0	0.00539242481862826	0.00390289364489665	0.0112002475442027	0.00632941102885158	0.00522319184885016	0.0083098093244805	0.000503784766745352	0.000265303198567858	8.80125922914921e-05	0.00262306355967437	0.000827378313188666	0	0.000370259290549406	7.45339657916765e-05	0	0	0.00076697425991359	0	0	0	0	0	0	0.000132177184144761	0.000102677834212146	0.00532459804842545	0.00611949487506812	0.0061663306550942	0.00525307584484936	0.00664873157424046	0.0133725348552634	0	0	0	0	0.000103315452119544	0	0.00467499244487093	0.049870173715776	0.00975347667983109	0.0645748984690542	0.0119294027434119	0.00786478095214965	0.0117670984675414	0.0270135938441963	0.0442137888843719	0.000142108808866169	0.000182931163193844	0.000218955559841194	0.000523011388485259	0.000222892209982818	0	0	0	0	0	0	0	0	0.000203657480511587
